week,platform,mentions,pos_share,neg_share,sent_mean,score_mean,score_mean_z
2025-07-14,google_reviews,45,0.9555555555555556,0.0,0.9555555555555556,0.8407407407407408,0.6671179282372867
2025-07-14,instagram,121,0.4214876033057851,0.01652892561983471,0.4049586776859504,0.4329004329004329,0.479213328977408
2025-07-14,youtube,696,0.20977011494252873,0.017241379310344827,0.1925287356321839,0.2246647509578544,-0.09854326353607724
2025-07-21,google_reviews,55,0.5636363636363636,0.03636363636363636,0.5272727272727272,0.5945454545454546,0.050993809142223345
2025-07-21,instagram,103,0.34951456310679613,0.0,0.34951456310679613,0.34951456310679613,0.10399461116603106
2025-07-21,youtube,871,0.19632606199770378,0.024110218140068886,0.17221584385763491,0.22250287026406432,-0.12482804871235945
2025-07-28,google_reviews,54,0.7777777777777778,0.0,0.7777777777777778,0.7580246913580246,0.46011415554715984
2025-07-28,instagram,89,0.42696629213483145,0.0449438202247191,0.38202247191011235,0.4666666666666666,0.6311542150105027
2025-07-28,youtube,693,0.1443001443001443,0.027417027417027416,0.11688311688311688,0.17316017316017315,-0.7247511606211765
2025-08-04,google_reviews,36,0.6666666666666666,0.1111111111111111,0.5555555555555556,0.7777777777777778,0.5095478923089812
2025-08-04,instagram,127,0.4251968503937008,0.023622047244094488,0.4015748031496063,0.44409448818897634,0.5295842021585793
2025-08-04,youtube,846,0.21394799054373523,0.016548463356973995,0.19739952718676124,0.22915681639085894,-0.04392740279802304
2025-08-11,google_reviews,46,0.5652173913043478,0.08695652173913043,0.4782608695652174,0.6521739130434783,0.1952138052908786
2025-08-11,instagram,166,0.39156626506024095,0.012048192771084338,0.3795180722891566,0.3907630522088353,0.2896040583160896
2025-08-11,youtube,740,0.17027027027027028,0.01756756756756757,0.1527027027027027,0.18891891891891893,-0.5331516666684818
2025-08-18,google_reviews,55,0.6363636363636364,0.05454545454545454,0.5818181818181818,0.6824242424242424,0.2709177630314621
2025-08-18,instagram,438,0.3424657534246575,0.01141552511415525,0.3310502283105023,0.35008335145321445,0.10655403801589555
2025-08-18,youtube,1062,0.15819209039548024,0.015065913370998116,0.1431261770244821,0.16941081517352705,-0.7703369644590362
2025-08-25,google_reviews,4,0.0,0.0,0.0,0.0,-1.4369054926877316
2025-08-25,instagram,2067,0.36477987421383645,0.022254475084663765,0.34252539912917274,0.38273508462187705,0.2534799078807166
2025-08-25,youtube,3913,0.10631229235880399,0.03041144901610018,0.0759008433427038,0.13425334355566915,-1.1977919074959447
